"Id","Prediction"
12437,4163084.06974286
12438,5037123.67026667
12439,4514948.05033333
12440,3866514.5287
12441,5004037.0775
12442,3564854.52886667
12443,3951464.31618572
12444,5041250.08136905
12445,2770169.7477619
12446,4283327.27895714
12447,4918730.77543333
12448,3748454.76092381
12449,3406579.72690476
12450,4514720.37136667
12451,3660037.83116667
12452,4782451.19417619
12453,3095107.79812857
12454,4975792.3014
12455,4286659.44393333
12456,5689661.36531905
12457,3602287.14629524
12458,5477219.85983334
12459,3744623.74739048
12460,4536763.6728
12461,4731518.51576667
12462,2881758.68926667
12463,5474693.37976667
12464,3423589.5207619
12465,3440240.8448881
12466,4620638.36903333
12467,5147331.8543
12468,4417590.14016905
12469,4637720.49306666
12470,4198845.21043333
12471,3638146.53672381
12472,5460885.91238571
12473,5237993.94657619
12474,4513616.94643333
12475,4857240.50285
12476,4646299.48795714
12477,5170335.51103333
12478,4917074.28566667
12479,3760926.16871429
12480,3156603.79384048
12481,5001631.36591667
12482,5462355.3072
12483,5146299.75797619
12484,3866809.66516667
12485,5036244.30256667
12486,4958163.50436667
12487,3791175.56452381
12488,3560753.4097
12489,4525954.98167143
12490,4211065.24345
12491,4355605.50173334
12492,5061884.56653333
12493,5386272.89720953
12494,5243558.59846667
12495,5079866.2913
12496,5077082.9503873
12497,4555276.85156667
12498,3512802.33479048
12499,3093871.47589047
12500,3566488.31336666
12501,4227818.73243333
12502,4304279.18406667
12503,4665515.57093334
12504,3670215.5641
12505,4189221.8108
12506,5831344.22656667
12507,4503578.11093016
12508,5406328.83803333
12509,4708107.51373333
12510,3107945.97409048
12511,2924388.63445714
12512,5344385.1837
12513,4591754.44627619
12514,4253069.9058
12515,3693641.95906667
12516,3070168.22999524
12517,4883136.887
12518,5056258.57859683
12519,2744198.21003333
12520,4678841.42166667
12521,3674730.6241
12522,4789349.20255
12523,4438637.59604444
12524,4306035.3705381
12525,3990518.92736667
12526,4777339.49323334
12527,3274919.38163334
12528,4642580.78256667
12529,5028239.38816429
12530,4848075.40063333
12531,3608341.00304762
12532,4615638.08588571
12533,3512942.34040953
12534,5054031.31726667
12535,4312833.01213333
12536,3485155.1635619
12537,3987633.98633333
12538,2950946.13966191
12539,4908285.2928
12540,5216543.57041587
12541,4277559.28768571
12542,4359556.79753333
12543,3812358.13342381
12544,4454295.85243333
12545,4435399.89606667
12546,4105689.61803333
12547,4355316.77606667
12548,4532275.95308333
12549,4616294.33860476
12550,4727537.2532
12551,4882913.42965
12552,5002949.40146667
12553,4501829.02393333
12554,3532147.38912857
12555,5231391.42926667
12556,3526345.46294444
12557,4516791.57336667
12558,3619760.75268333
12559,4127718.01278095
12560,5006213.64358571
12561,4639429.47857778
12562,4754219.89316666
12563,4463476.91263333
12564,3898137.60128095
12565,3795893.22563334
12566,5331507.84946667
12567,4585234.49241667
12568,4366313.6988
12569,3830104.36873809
12570,5532464.6506619
12571,3119235.77759048
12572,4599097.45067619
12573,4016668.86576111
12574,4252719.33884048
12575,3921257.65585159
12576,4335817.50712222
12577,4785055.00008333
12578,4382834.85749524
12579,3860080.71296667
12580,3370852.84
12581,4689121.7072
12582,4441097.64783333
12583,3423912.00655715
12584,5194771.36353334
12585,5142428.57394048
12586,4431666.42
12587,4605623.52401111
12588,2732742.7126
12589,4364022.52586666
12590,5030258.84236667
12591,3752472.9416
12592,4507256.15148572
12593,3534676.94582857
12594,4408327.90896667
12595,4542234.85353334
12596,4350114.25693333
12597,4762005.20596667
12598,3680488.19366667
12599,4217285.08962381
12600,4904578.9406
12601,3859582.86050477
12602,4020792.7154
12603,4334061.58553651
12604,4044997.6249
12605,4862434.8835
12606,4536247.02401905
12607,4787386.4465
12608,3998359.2721381
12609,4644995.57366667
12610,4597558.9061
12611,4485063.17646667
12612,4366743.05373333
12613,4735669.22675
12614,5175506.49010556
12615,3082266.628
12616,3230090.66155714
12617,4326364.56580953
12618,5659519.06103095
12619,4303607.58855238
12620,3828887.13432381
12621,4354820.05756667
12622,4853636.8505
12623,4294478.2808
12624,4175931.25675714
12625,4562335.82096111
12626,4560646.92287619
12627,4005028.86115238
12628,3897105.88152857
12629,3416089.50597301
12630,3878179.23184524
12631,5194579.86003333
12632,5231252.29883334
12633,5688924.66063571
12634,4416128.32906667
12635,4526429.71330476
12636,4178167.87166667
12637,3830782.8572
12638,4763295.87496667
12639,3197886.7729619
12640,4876145.31041667
12641,4870199.74601905
12642,4753923.1458
12643,4840350.17233333
12644,3494385.34557619
12645,3153445.25196191
12646,3515095.03622857
12647,4538290.20949524
12648,4503242.72245238
12649,3666609.49142381
12650,4729602.71313333
12651,3196668.99065714
12652,3887612.8231
12653,3175156.55484286
12654,3407956.83764524
12655,4255633.79003333
12656,3876668.8614
12657,4793998.66150952
12658,4237257.21146667
12659,5140015.37143968
12660,3351609.22382381
12661,4868313.16677143
12662,4567832.31896667
12663,4981868.62303334
12664,3614189.72284762
12665,4463440.47683333
12666,5301852.66093333
12667,4876640.96113333
12668,4952144.674
12669,5054577.00403334
12670,5840205.7281
12671,5137432.88308333
12672,4103579.58060952
12673,3526461.47336428
12674,4820829.93566667
12675,3662754.67720476
12676,4377772.2464
12677,4763674.07264762
12678,5670406.58561667
12679,4828938.40063333
12680,3733194.32326667
12681,5584844.01375
12682,4712144.08750952
12683,3792007.99930476
12684,5016837.24487619
12685,4470732.53283333
12686,3709483.42936667
12687,4916223.29686667
12688,4230453.44136667
12689,4782290.29123334
12690,2238001.79997619
12691,4550149.5224
12692,4826329.1855
12693,4231020.18599524
12694,4759972.4411
12695,4912125.46493333
12696,4528053.2037
12697,3626801.48080953
12698,4379933.13851111
12699,4276989.60240476
12700,2552712.19425714
12701,5619658.11333333
12702,3375980.81809682
12703,3841528.41556667
12704,4768404.4916
12705,4367708.8305
12706,4636565.91621428
12707,5119942.70938333
12708,3997919.92539048
12709,4538399.28393333
12710,4516394.3178
12711,5498284.69736667
12712,4044952.54213333
12713,3963100.03776905
12714,4692940.91281111
12715,4432629.53264445
12716,2960247.27339524
12717,4990451.34251667
12718,3257762.31237143
12719,4525001.63613333
12720,4472869.6608381
12721,5447104.04773571
12722,4741009.0419
12723,3890659.38894444
12724,4464598.0473
12725,5442104.13643333
12726,3976549.3811
12727,3471322.27155714
12728,4754597.74133334
12729,5354717.38745
12730,4527454.90213333
12731,5193243.53981905
12732,4431191.83864286
12733,4442224.945
12734,3612014.40276667
12735,5219593.25146667
12736,4703496.67896667
12737,5518793.16520238
12738,4925027.9425
12739,2706932.22647143
12740,2819577.56689048
12741,4238187.0666
12742,4525753.3163
12743,4467688.31220476
12744,3483261.89894048
12745,4206935.81564444
12746,6465378.0712
12747,5182013.75373333
12748,3553628.23862381
12749,3364328.01405714
12750,4348249.3203
12751,5512152.66420952
12752,3736578.10882381
12753,5132046.30816666
12754,4734335.78926666
12755,4931438.115
12756,4591978.04776667
12757,4463779.38697778
12758,4847106.10736667
12759,4236362.53106667
12760,4739475.48348571
12761,5434506.15656666
12762,5198150.06373334
12763,4401920.84490952
12764,2616459.4675
12765,4810689.63916667
12766,4394602.33983333
12767,5079065.73566349
12768,3720316.94143333
12769,5218028.64013333
12770,3308196.61807143
12771,5347193.88085
12772,4291170.33801111
12773,5044717.51147143
12774,4316499.61272222
12775,4299578.19683334
12776,4055266.71968095
12777,4703546.90798333
12778,4712531.0332
12779,3774724.80106667
12780,4200827.8896
12781,4678545.79350476
12782,4536457.13376429
12783,4528100.6147
12784,4179379.83154762
12785,4934103.2247
12786,4802029.29646667
12787,5521074.3824
12788,4772751.94356667
12789,4877199.64783334
12790,4560367.81813333
12791,4385886.43010952
12792,4413266.45196667
12793,4658299.31667619
12794,4403339.05593333
12795,4445044.80006667
12796,4139710.65222619
12797,3877597.52206667
12798,4978059.68153333
12799,4500089.70456667
12800,4997110.37648333
12801,4774348.1452
12802,5584991.91811428
12803,5272999.39973333
12804,4019512.7657619
12805,3809083.84199047
12806,5322196.88928333
12807,4373403.83730476
12808,3942029.19162381
12809,4642536.51175
12810,4467430.86633333
12811,4510098.586
12812,3647045.41633492
12813,5013898.60956667
12814,4918830.09761111
12815,4688321.7382
12816,5331551.61886191
12817,3780075.65746667
12818,4531448.49266667
12819,4903428.65666667
12820,4708938.10960238
12821,4637059.75643334
12822,5073368.55553333
12823,5029148.68543333
12824,4676257.20943333
12825,4916271.05656666
12826,4902499.23942857
12827,4413307.77366666
12828,5028548.004
12829,4859473.9231
12830,4034781.2753
12831,3839696.68969524
12832,3836269.00307143
12833,4786518.19563333
12834,4304423.1237
12835,4554459.06382222
12836,3550186.73339524
12837,3108558.09237143
12838,4792457.46703333
12839,4147111.33699921
12840,4813792.47443333
12841,4119964.73017778
12842,4640456.16823016
12843,5070396.37923334
12844,3817773.38760476
12845,4105178.2563
12846,5066436.3861
12847,4886728.09390953
12848,4256216.19323333
12849,4714376.01473334
12850,4793688.81078333
12851,4955076.7699
12852,4240109.85357143
12853,5495126.81353333
12854,4007828.6667
12855,4776415.74173333
12856,5226051.22266667
12857,4727684.76640238
12858,4492941.30586666
12859,4187307.26059524
12860,4023258.74443333
12861,3662397.00965238
12862,4409117.27347381
12863,5330338.28351667
12864,5486216.54078333
12865,4835198.64876667
12866,3991794.54259048
12867,4779473.53363333
12868,5129839.11835
12869,4683049.58803333
12870,3636846.25896667
12871,4769971.22746667
12872,3780319.59633333
12873,5148114.71571905
12874,4816860.65853333
12875,4695794.69953333
12876,3495219.62199048
12877,4710997.2547381
12878,4062907.97874286
12879,5515065.85170953
12880,3503236.87989048
12881,3249345.85399047
12882,3322363.02224048
12883,5831469.51183334
12884,2397270.55578095
12885,4388422.37556667
12886,5321713.23572857
12887,3633147.35419048
12888,5437286.92353333
12889,4861336.55881666
12890,5821140.98816667
12891,5334023.08726667
12892,3155539.31597381
12893,4830917.10677143
12894,3810012.03635714
12895,3441493.78664524
12896,4640390.29696666
12897,4068673.19493334
12898,4871905.08763334
12899,5625665.74043333
12900,4000687.55584762
12901,4355846.95423333
12902,5335186.83746667
12903,3680489.33821905
12904,2900101.35429048
12905,4800280.43357619
12906,4532405.46665238
12907,4731373.96770476
12908,3887475.13433333
12909,3525427.83442857
12910,4010539.9762
12911,4421259.72600476
12912,3796133.7742
12913,3860244.7718
12914,4833540.37467619
12915,3786275.71491667
12916,3923838.47056667
12917,4298424.3458
12918,4781336.28703571
12919,3608571.93276667
12920,4700190.43482222
12921,4153635.8117
12922,5623470.85416667
12923,4625163.85386667
12924,4451318.28306667
12925,4320565.60626667
12926,5124993.52754445
12927,4585888.1429
12928,4291961.32263333
12929,3327653.80248333
12930,4008563.69216667
12931,3884402.27920714
12932,4098967.1662119
12933,3836265.7905
12934,3306924.4999
12935,4032571.2222381
12936,4592818.7203
12937,3630398.37286667
12938,4273347.41754762
12939,4003566.88518333
12940,4335974.04214444
12941,4446012.56526667
12942,4849087.20453333
12943,4114052.41525238
12944,5453920.80568333
12945,4578054.94093333
12946,4459563.26331111
12947,5171006.66226904
12948,4449358.27345
12949,5101906.7677
12950,4633550.1354
12951,4616028.37164762
12952,3988580.23563333
12953,5514345.30550952
12954,4834365.33313333
12955,4753581.86256667
12956,4332925.5221
12957,4390337.08764286
12958,3818774.98180476
12959,3890295.05833334
12960,4544275.86081111
12961,4558036.2135
12962,4297541.71500635
12963,5211875.11667619
12964,3257926.00505238
12965,4832551.10491905
12966,5215835.60656667
12967,3835575.12529524
12968,5114859.13536666
12969,4041733.46026667
12970,3693455.70183333
12971,3963769.88276667
12972,4944827.95323333
12973,5305135.5375
12974,4049797.077
12975,5042872.06905238
12976,3532922.59806667
12977,4553379.16885397
12978,4692541.14615
12979,3191497.24510159
12980,4876769.53033333
12981,3841190.5904
12982,3498852.26239524
12983,4530544.92776667
12984,4631982.72253333
12985,5052472.73898333
12986,4083133.72467143
12987,4432584.42283333
12988,5432285.03652857
12989,3378294.51814762
12990,5619604.03333571
12991,3287999.17702381
12992,5121634.59756667
12993,4437777.00924444
12994,4383397.81285555
12995,4146852.4461
12996,4330797.85937778
12997,5097911.09265555
12998,4240403.96714762
12999,5019299.28171666
13000,5139314.87155
13001,5344282.83865
13002,5320059.67028095
13003,5194819.17959682
13004,4498626.0546
13005,5177549.73286667
13006,3195947.04241429
13007,4196932.68026667
13008,3854542.68787302
13009,4806796.65669524
13010,4594152.66876111
13011,4957830.7332
13012,5032836.38743333
13013,5133882.61356667
13014,3308098.84797619
13015,5762572.2721
13016,4664866.72150476
13017,3465787.07234762
13018,4748371.7702
13019,5339174.8288
13020,4456288.42113333
13021,4596034.71086666
13022,4245987.6318
13023,4549406.01236667
13024,4340094.3285
13025,4480118.2312
13026,4687862.0449
13027,4586343.50169047
13028,4081270.39611587
13029,3898543.93307619
13030,3626904.18000952
13031,4959948.1354
13032,3552409.24713333
13033,4491608.00110238
13034,4885360.27334048
13035,3823831.15262223
13036,4591244.10623333
13037,4521875.6252
13038,3713512.63114048
13039,5300717.40240238
13040,3933672.75419524
13041,4876110.16216667
13042,5296860.45684445
13043,5321212.79726666
13044,3204759.78314286
13045,4511925.27726666
13046,5857403.01496667
13047,3978099.15749524
13048,4720205.57756667
13049,4878926.52642857
13050,4374593.9758
13051,5332953.76413334
13052,4404137.90034286
13053,4658364.46873175
13054,4135695.3581
13055,5809982.57973333
13056,5704082.53801428
13057,4521774.06357143
13058,4785682.70723095
13059,5040091.7927
13060,3334554.26806666
13061,5213260.39178095
13062,3566440.06672381
13063,4472118.63486667
13064,5742358.24646667
13065,4848409.7983
13066,4833959.1056
13067,2900098.77522381
13068,3176430.1370619
13069,2207626.9939381
13070,4699441.69306667
13071,3769572.64444286
13072,4327291.64373333
13073,2920436.82010476
13074,4781139.15611667
13075,3464972.99249524
13076,4352787.1686
13077,4315524.31536667
13078,3634962.93988095
13079,4407852.21916667
13080,3236597.51722857
13081,4780684.74316667
13082,3053705.24942857
13083,3601747.01621429
13084,5406565.8666
13085,5114915.81595
13086,4481139.43330476
13087,5213011.70007619
13088,3648529.98349048
13089,4371785.6277
13090,4861297.33507778
13091,4967078.81538888
13092,4966112.36454286
13093,2758988.33571429
13094,4970983.63196667
13095,4150044.98244762
13096,4102635.99416667
13097,4538561.99931429
13098,4332299.41643333
13099,3690906.82131429
13100,4442318.78176667
13101,3728509.6511119
13102,5236119.32695
13103,4504909.33971349
13104,4271176.46483334
13105,4178070.30016667
13106,4419907.2689
13107,4112719.2453
13108,3532534.3981881
13109,4567333.95763333
13110,4480875.25003333
13111,5219855.73593334
13112,4767033.37663333
13113,4288842.17416667
13114,2898934.25882381
13115,4673694.00312222
13116,4807000.05461905
13117,4062544.9345
13118,4134464.3367
13119,3883784.0112381
13120,5481301.21506666
13121,5107514.91845
13122,2943022.95299048
13123,4843875.989
13124,3890429.15541587
13125,5452616.66256666
13126,4450136.01957619
13127,3678265.41569524
13128,3654126.50803333
13129,5352579.17096667
13130,5314101.54183334
13131,5038868.15912222
13132,5389156.98596667
13133,4476272.94163333
13134,4164474.14121428
13135,5119235.54783333
13136,4286369.39363334
13137,4178842.05073333
13138,5132592.0194619
13139,4479028.43764286
13140,5232140.924
13141,4594045.14676666
13142,4861569.33701667
13143,5252341.50806666
13144,5374624.06736667
13145,5828919.9356
13146,4549183.47256666
13147,4412155.38686666
13148,3878504.15046667
13149,3610214.60922381
13150,5019177.09572857
13151,4221257.74554762
13152,5708255.64786667
13153,3802432.01743334
13154,3459107.95331428
13155,3022730.8589619
13156,4478855.72103333
13157,4315773.51066667
13158,4919968.5051
13159,2745566.86964048
13160,3695841.82336667
13161,4795078.25841666
13162,3831826.50390953
13163,5133605.38335
13164,4186597.4051
13165,3453471.45953333
13166,5640213.05733334
13167,4276203.63644762
13168,5107185.03973333
13169,4797216.46953334
13170,4301950.02153333
13171,3360469.88054048
13172,4658921.63912222
13173,4557899.67853333
13174,4396813.12665953
13175,4543137.02003333
13176,3356040.63396666
13177,3806995.71234445
13178,5343439.854
13179,4017771.26841905
13180,4782812.02193333
13181,3435135.1491
13182,4354113.38900952
13183,4308555.47163333
13184,4718765.9026
13185,4992132.22397222
13186,4398461.2271381
13187,5670211.676
13188,4034239.968
13189,5137822.5744
13190,4976699.15086667
13191,4001507.57163333
13192,3988122.81242858
13193,3851326.1939
13194,3671424.35110953
13195,3931173.65492857
13196,3854487.20808571
13197,4926163.10756667
13198,4651503.28350952
13199,5485080.19943333
13200,3851582.50052857
13201,3765917.06468095
13202,4346961.36283333
13203,4473946.031
13204,4057978.2522
13205,4805050.61054445
13206,3932369.39219524
13207,4979711.40525238
13208,4866422.80535556
13209,4159249.7202
13210,5221636.95895873
13211,5592264.19510238
13212,4567759.90819286
13213,5228477.58783333
13214,4236055.01077143
13215,4696108.4909
13216,5047842.72895556
13217,4657246.91084444
13218,3024116.67545714
13219,3266695.14189048
13220,4640605.397
13221,4427296.52367143
13222,4421412.71754445
13223,3876606.46903333
13224,4801594.33597619
13225,4088253.31388333
13226,4917793.13586667
13227,4567077.41437143
13228,4647788.23367619
13229,3932680.25494445
13230,4400938.20196667
13231,4438671.88736666
13232,4036237.07406667
13233,3567123.01090953
13234,4549478.46364762
13235,3864314.89445715
13236,2945498.31152381
13237,4081520.12116191
13238,4946217.5771
13239,3863291.83623333
13240,3790923.38766667
13241,4620477.25977143
13242,4646582.66086667
13243,4507125.1786
13244,4777167.92513333
13245,5228833.68256667
13246,4230558.16053333
13247,5158039.96553334
13248,3758024.5680619
13249,3521891.63150714
13250,4719813.4594
13251,3745488.15156667
13252,3452804.23467143
13253,4040095.05369524
13254,5861778.45758571
13255,4638101.03153333
13256,4890834.98226667
13257,4817416.67205
13258,4167120.37349762
13259,5161762.29753333
13260,4573800.22096667
13261,5046811.75523333
13262,4584920.55053333
13263,4872920.2607
13264,4932356.29808334
13265,4923909.33546111
13266,4517658.91314762
13267,4868063.011
13268,4640653.65205
13269,4081765.92300476
13270,4931507.40560238
13271,3859566.13752857
13272,3639544.86076667
13273,4800052.91676667
13274,3064876.44499048
13275,5127908.63993334
13276,3696803.84266905
13277,4196289.99966667
13278,3767848.72615714
13279,4576535.7151
13280,4131587.8819381
13281,3491993.73132857
13282,4836480.8784
13283,4844541.4993746
13284,5368491.37930238
13285,4030315.94406667
13286,4717986.22616667
13287,4674087.5387
13288,4993595.67763333
13289,3856441.19549524
13290,5271283.57613333
13291,3343037.72520714
13292,4188789.10633334
13293,4527834.99502381
13294,4256400.91341429
13295,4706495.35565476
13296,4205776.4422
13297,4813976.32361667
13298,3768793.9713619
13299,4791787.61933333
13300,3745480.93175
13301,5296246.51863096
13302,4784486.28935
13303,5125890.61576667
13304,4693129.12656667
13305,4340750.40196667
13306,4388980.26083333
13307,4075920.1126
13308,4572581.81708334
13309,5600410.02566667
13310,3459092.54253333
13311,4771188.7317
13312,4951760.78150238
13313,3629411.9041
13314,3140867.2704119
13315,4550186.98146191
13316,4486741.72476667
13317,4715464.32656667
13318,4724318.43343333
13319,3625275.37245
13320,4002606.23276191
13321,4643948.85143333
13322,2976860.82809048
13323,4742931.14586667
13324,4525118.3739
13325,4520106.7584
13326,3814546.94633333
13327,5105341.44393334
13328,3982547.07694762
13329,5352672.29716667
13330,2929103.40990476
13331,4586800.8015
13332,4708611.65266667
13333,4998478.64495714
13334,5287226.27411905
13335,6011536.00357778
13336,4385378.69815
13337,4610416.9502
13338,5471343.62873333
13339,4116567.2786
13340,4770926.48453333
13341,4853246.4076
13342,3761949.5474
13343,4839123.79402857
13344,4150349.68624524
13345,5383864.22066667
13346,4125530.5560619
13347,4277103.91466667
13348,4887453.47111429
13349,5104876.85363333
13350,4883045.13895159
13351,3812865.08818095
13352,5333601.45643333
13353,2633511.58153333
13354,5131504.78393334
13355,5124675.0778
13356,4114347.95076667
13357,4150790.43703333
13358,4807572.03896667
13359,4786420.27557778
13360,4821687.62434762
13361,4091793.83726667
13362,4400522.14698572
13363,3589789.21706429
13364,3847697.19313333
13365,4663237.0173619
13366,4085378.57210476
13367,3928114.33586667
13368,3480103.40740953
13369,4141197.81600714
13370,2950249.50701905
13371,4681141.67365238
13372,4977015.20374286
13373,5030923.87473333
13374,3594002.34158334
13375,4613787.85907143
13376,2674633.02769048
13377,4058798.17576667
13378,5395350.552
13379,4353866.72316667
13380,5218920.25698889
13381,4674589.03908333
13382,3473359.8207
13383,4818214.0578
13384,6149673.0703
13385,4282251.15776667
13386,4491369.75173333
13387,4129150.33114762
13388,2792491.95950714
13389,3874614.66873809
13390,4216974.41321667
13391,3779174.46487857
13392,4857459.9687
13393,3040213.1707619
13394,4302098.74686666
13395,4864624.25714762
13396,3955366.78533333
13397,4397279.8038
13398,4878149.46148889
13399,4242745.5406
13400,4304172.5631
13401,3454746.83874762
13402,5280405.43401667
13403,2991105.00045714
13404,3988912.26754762
13405,4215130.1857
13406,5073578.08567619
13407,3332215.44492857
13408,3965482.3630381
13409,4488476.83828095
13410,4562323.66456667
13411,4564256.29003333
13412,2387015.9649
13413,3457882.692
13414,4935306.72597619
13415,3777528.74646191
13416,4813517.12996667
13417,4226538.27386667
13418,5477628.80471905
13419,4631728.94856667
13420,3258480.07432857
13421,4584615.65623333
13422,3634439.36834762
13423,4391171.47623333
13424,4798976.61706667
13425,4347654.95423333
13426,3788793.65652381
13427,4843438.63191111
13428,4596899.7582
13429,4469529.69616667
13430,2625223.93503333
13431,4258464.61603333
13432,5411053.35493334
13433,4477178.02029524
13434,4340393.3321
13435,3695593.87092857
13436,4039536.78865952
13437,3953534.68196667
13438,4744512.6651
13439,4628891.11510953
13440,4583391.99995715
13441,3897782.34216667
13442,3740558.77805476
13443,4977349.7197
13444,4570854.42464444
13445,4536622.02778334
13446,2913186.35080714
13447,3116699.83129524
13448,4145485.95072857
13449,3088949.68613333
13450,4912698.87053333
13451,5262915.89616667
13452,4637267.16387778
13453,4632377.27186667
13454,3322462.12109524
13455,4587220.76113334
13456,4065869.56422381
13457,4019257.71452143
13458,3721509.02419524
13459,5472060.41456667
13460,4882411.25736667
13461,4694658.96666667
13462,4197557.509
13463,4236612.45543333
13464,5283867.65896905
13465,4272498.76443333
13466,4735675.20926666
13467,4278065.18134445
13468,4462043.4937
13469,3847543.62886667
13470,3409754.45082857
13471,5702910.20522857
13472,4524737.71914445
13473,5349151.76066667
13474,4733215.88163334
13475,3248406.6268619
13476,4222424.4032
13477,4518602.10606666
13478,4889955.74307143
13479,3650740.51167381
13480,4683187.48613333
13481,4855483.16863334
13482,3600073.8263619
13483,4568782.18763809
13484,4917817.86476667
13485,4428897.28157619
13486,4838612.46013333
13487,4011618.43071905
13488,4465913.43646587
13489,4381368.2026
13490,4008143.95818333
13491,4708107.36638889
13492,5329791.86286667
13493,3296302.7480619
13494,4617463.6367
13495,3759754.8076
13496,4792845.86136667
13497,4766122.39221111
13498,4792414.22463334
13499,3940299.9532
13500,3816104.72736667
13501,4165430.81353333
13502,4358829.65472381
13503,4906061.49190873
13504,4701963.63006667
13505,4909624.34388334
13506,3512694.86472381
13507,4014655.03655556
13508,4715780.4756
13509,5611328.00083334
13510,4220335.63364444
13511,4491562.68664762
13512,4689217.48709048
13513,3444962.19142381
13514,3807170.4469
13515,4155414.9434
13516,4356956.34656667
13517,4837136.2386
13518,4652235.02414445
13519,4941619.79424048
13520,4491561.7038
13521,3899665.00228254
13522,5188909.18915238
13523,5069425.60507619
13524,4005413.02628333
13525,3628013.17375714
13526,4517112.523
13527,3453862.3652
13528,4843507.0241
13529,2990329.84085714
13530,3546477.2049381
13531,4400607.64873333
13532,3631214.60975714
13533,3901806.39496667
13534,5017830.85666666
13535,4878224.81715238
13536,4432731.54362222
13537,3793182.81473333
13538,4742272.15263333
13539,2855285.99763333
13540,5023275.6441
13541,3801383.62948333
13542,4391935.58031111
13543,4713642.84063333
13544,4542638.08423333
13545,4721038.13224286
13546,3953195.7634
13547,4598898.84993096
13548,4969504.91188333
13549,5095583.36563334
13550,3859919.50973492
13551,4332852.26212381
13552,4782395.82576667
13553,5247166.26903333
13554,3767575.85245238
13555,4816737.20373333
13556,5497098.66999524
13557,4484253.54682222
13558,4431078.88284444
13559,3727408.4833
13560,5124166.8752
13561,5753832.30706667
13562,4471053.41121111
13563,4935237.08306667
13564,4215882.75243333
13565,4078793.33116111
13566,4925649.66435873
13567,3999744.55443333
13568,4693094.9253
13569,5085570.59185238
13570,2826626.93730952
13571,5539987.99411905
13572,4571768.44370953
13573,3175289.52869524
13574,3874634.90046666
13575,3302980.90589524
13576,4936991.89608571
13577,5100767.9059
13578,5486922.87342619
13579,5317290.67756667
13580,5105198.70595
13581,3705636.74200476
13582,5014289.33297619
13583,3996588.8219
13584,4807293.08086667
13585,5411096.92295
13586,3752969.1655
13587,4828839.36296667
13588,3149625.1369
13589,4038952.3113
13590,4945180.63875
13591,4429866.03758334
13592,5126724.54316667
13593,4305389.03951905
13594,3625054.51897143
13595,4179617.91567143
13596,4527732.18856667
13597,5021267.20693571
13598,3356440.32217619
13599,5199394.79525555
13600,5592590.17978572
13601,4467559.29276667
13602,5692851.88792857
13603,4932334.95420952
13604,4898382.11525238
13605,4458865.01793333
13606,5019386.84176667
13607,4787291.106
13608,5416736.75808333
13609,4925664.92383334
13610,3851547.82233809
13611,4489494.77586667
13612,3802623.12181667
13613,4436522.8354
13614,4415017.66395
13615,5346949.7221
13616,4334251.12083333
13617,4125119.35206666
13618,4685458.50343333
13619,3320122.83276667
13620,5029871.70483333
13621,3599109.73899524
13622,4569363.7604
13623,4948577.32851508
13624,5473523.59210238
13625,4936761.20588334
13626,5172499.59494841
13627,4473448.6259
13628,4762185.87146667
13629,4638845.0217
13630,3287941.22669048
13631,4104586.9276381
13632,4514684.66082857
13633,5358111.54096667
13634,5200087.70753333
13635,4080149.87153333
13636,4622559.49890952
13637,4039407.9445619
13638,4908001.57226667
13639,5024755.6299
13640,4732075.1602
13641,4473932.6729
13642,4000309.69816667
13643,4597429.96766667
13644,3958948.99494524
13645,4527304.6207
13646,4246195.08226667
13647,3283887.51779524
13648,3520156.27706667
13649,5539979.32776667
13650,3786939.52293095
13651,3650740.51167381
13652,4205709.18893334
13653,4842419.27913333
13654,4068555.29939206
13655,3303836.17562619
13656,5070879.29803333
13657,4508097.69116666
13658,4644710.91746667
13659,5148027.40196667
13660,4002128.30542857
13661,4584882.0357
13662,5185751.62155238
13663,3567555.09126667
13664,5099557.8355
13665,3686956.59678095
13666,4609422.28524524
13667,3429059.46948333
13668,4684212.17143333
13669,4267122.03804286
13670,4961636.85510238
13671,4554481.1877
13672,3416015.32293334
13673,4960477.38466666
13674,5006766.0249
13675,4453864.17783333
13676,4783875.98283333
13677,5306269.4888
13678,4947483.36356667
13679,4515221.47795
13680,3787214.10543333
13681,4850860.2763
13682,3769224.99293334
13683,4976180.80453333
13684,4166803.21016667
13685,4846159.72676667
13686,5002194.4754
13687,4598289.52996667
13688,3515549.9444619
13689,4070739.64368095
13690,3092321.87761667
13691,4969252.06323333
13692,4295981.7084
13693,3330677.74252381
13694,3570642.91697619
13695,3906474.48603333
13696,3250769.63439524
13697,5645565.15056666
13698,4072352.59982222
13699,3237708.3232
13700,3361881.36633334
13701,4914117.06220953
13702,5283787.4033
13703,4480625.20139048
13704,4489373.88693333
13705,5616779.52856667
13706,5156192.36593333
13707,4682172.85528095
13708,4203026.06618492
13709,5171989.10996667
13710,3544501.31902381
13711,4062129.60657619
13712,4857722.02548333
13713,4730772.58841905
13714,4034884.94616667
13715,3525437.66478095
13716,4346294.72233333
13717,4405326.66791111
13718,4784085.42058333
13719,4896065.8885
13720,3547870.39192857
13721,3245555.57402857
13722,3943319.25663333
13723,4549991.25116667
13724,4398390.7615
13725,4855254.4326
13726,4683341.32320952
13727,4603133.1697
13728,3395667.07407619
13729,4557802.98475714
13730,3310673.18752857
13731,5513056.15903333
